specobjid,ra,dec,z,plate,mjd,fiberid,class,subclass
7.58893E+17,339.36191,-1.0196931,-0.000157835,674,52201,133,STAR,WD
7.58894E+17,339.37446,-1.096982,-0.000940901,674,52201,135,STAR,WD
7.58902E+17,339.17209,-0.34751562,-0.000264076,674,52201,164,STAR,WD
3.23203E+17,182.77187,-0.7745704,0.000298035,287,52023,253,STAR,WD
3.23207E+17,182.46017,-0.62686381,0.000151194,287,52023,269,STAR,WD
3.23221E+17,182.44135,-0.20622421,0.00018357,287,52023,319,STAR,WD
3.24311E+17,184.68037,-0.704855,-4.62E-05,288,52000,189,STAR,WD
3.24343E+17,183.87986,-0.38193194,-0.000140204,288,52000,306,STAR,WD
3.24372E+17,184.62785,0.70451502,0.000103747,288,52000,412,STAR,WD
3.24382E+17,185.08634,0.73294697,-2.32E-05,288,52000,446,STAR,WD
3.50282E+17,227.74485,0.68686295,0.000702678,311,51665,461,STAR,WD
3.51296E+17,229.63836,-0.94487643,-5.22E-05,312,51689,56,STAR,WD
4.69582E+17,7.0022819,14.080341,-0.000367212,417,51821,297,STAR,WD
4.69585E+17,7.0214392,14.387382,0.000190357,417,51821,308,STAR,WD
4.69592E+17,7.2106667,15.652758,1.43E-06,417,51821,332,STAR,WD
4.69601E+17,7.3280295,16.218262,-0.000480365,417,51821,365,STAR,WD
4.69604E+17,7.3798277,15.661171,4.30E-05,417,51821,379,STAR,WD
4.69621E+17,7.4170008,15.156153,9.57E-05,417,51821,439,STAR,WD
4.76322E+17,18.695692,13.473713,-0.000488962,423,51821,242,STAR,WD
4.78559E+17,22.369995,13.754054,0.000195426,425,51898,187,STAR,WD
4.78565E+17,22.683572,13.431057,0.000202604,425,51898,211,STAR,WD
4.78581E+17,21.623668,13.751782,0.000133107,425,51898,267,STAR,WD
4.78586E+17,21.674668,13.427003,-0.000235828,425,51898,286,STAR,WD
4.78588E+17,21.79981,13.585068,0.000287742,425,51898,293,STAR,WD
4.78602E+17,21.525154,14.679469,0.000247222,425,51898,342,STAR,WD
4.78605E+17,21.36806,14.450341,-8.01E-05,425,51898,353,STAR,WD
4.78615E+17,21.894318,14.539238,-0.000411039,425,51898,391,STAR,WD
5.91235E+17,198.40204,2.8769308,-0.000439829,525,52295,501,STAR,WD
6.04699E+17,220.73868,2.9899225,-0.000116226,537,52027,330,STAR,WD
6.04715E+17,220.67503,2.246814,-0.000112405,537,52027,387,STAR,WD
6.04721E+17,221.33724,2.9404495,-0.000799428,537,52027,409,STAR,WD
6.04721E+17,221.21626,2.675736,-0.00020039,537,52027,411,STAR,WD
6.04756E+17,222.20678,2.6735989,-0.000130547,537,52027,538,STAR,WD
6.04764E+17,222.3947,2.9173956,-0.001018167,537,52027,566,STAR,WD
6.04765E+17,222.40172,2.7766673,-0.000115667,537,52027,570,STAR,WD
6.04769E+17,222.33824,2.3622326,2.04E-05,537,52027,586,STAR,WD
6.04772E+17,222.5003,2.299461,-3.79E-05,537,52027,596,STAR,WD
6.0478E+17,222.80488,2.336278,-9.19E-05,537,52027,623,STAR,WD
6.04783E+17,222.93913,2.4329073,-0.000550884,537,52027,635,STAR,WD
6.15958E+17,123.23454,44.135421,0.000320461,547,51959,330,STAR,WD
6.15963E+17,123.8823,44.619514,0.000268237,547,51959,350,STAR,WD
6.15972E+17,124.27709,45.057456,-0.000162917,547,51959,382,STAR,WD
6.1599E+17,124.28517,44.268927,-0.001056154,547,51959,445,STAR,WD
6.83525E+17,216.86793,61.174011,0.000552188,607,52368,379,STAR,CarbonWD
6.89174E+17,228.56462,58.737672,-0.000347304,612,52079,449,STAR,WD
6.89178E+17,228.4118,57.655597,-0.000201447,612,52079,463,STAR,WD
6.89214E+17,230.06554,57.604857,-0.000324826,612,52079,592,STAR,WD
6.98131E+17,239.89977,49.968862,-0.000147325,620,52375,267,STAR,WD
7.02736E+17,246.55837,47.644688,-0.000490785,624,52377,634,STAR,WD
6.37268E+17,137.82679,3.1791958,-1.18E-05,566,52238,31,STAR,WD
6.37278E+17,137.69726,2.9717232,-0.000187067,566,52238,66,STAR,WD
6.37318E+17,136.29821,2.8174185,-5.36E-05,566,52238,214,STAR,WD
6.3732E+17,136.26502,2.9296803,-7.00E-05,566,52238,220,STAR,WD
6.37327E+17,136.08194,2.7579053,-2.19E-05,566,52238,245,STAR,WD
6.37335E+17,135.74232,3.3409509,3.11E-06,566,52238,275,STAR,WD
6.37339E+17,135.7371,2.8787548,0.000120363,566,52238,291,STAR,WD
6.37362E+17,135.85245,3.828154,-0.000394204,566,52238,373,STAR,WD
6.37364E+17,136.01452,3.9170011,0.000196716,566,52238,380,STAR,WD
6.46324E+17,153.70209,2.8616419,0.000272747,574,52355,210,STAR,WD
6.46326E+17,153.57858,3.5297893,-5.42E-06,574,52355,217,STAR,WD
6.46329E+17,153.57903,3.9498176,-0.0002439,574,52355,227,STAR,WD
6.50917E+17,160.84576,5.2099584,0.000503281,578,52339,534,STAR,WD
6.50938E+17,161.90934,5.3889788,-0.000507004,578,52339,609,STAR,WD
6.55386E+17,211.60175,5.5112794,-0.00025087,582,52045,410,STAR,WD
6.55425E+17,212.2478,4.7651995,2.66E-06,582,52045,551,STAR,WD
6.55437E+17,212.70619,4.8477679,9.02E-05,582,52045,593,STAR,WD
6.55449E+17,212.99991,4.6809685,-0.000362957,582,52045,638,STAR,WD
6.56451E+17,213.53336,3.9889932,-3.53E-05,583,52055,186,STAR,WD
6.63225E+17,225.09757,3.1517356,-0.000392514,589,52055,255,STAR,WD
8.54625E+17,122.09976,38.88808,-0.000193702,759,52254,242,STAR,WD
8.5463E+17,122.12735,39.173488,0.000379304,759,52254,260,STAR,WD
8.54649E+17,121.38435,39.590292,0.000153861,759,52254,330,STAR,WD
8.54652E+17,122.40872,40.010663,-5.39E-06,759,52254,343,STAR,WD
8.65837E+17,149.10576,54.146776,-0.000193078,769,54530,72,STAR,WD
8.65839E+17,149.01373,54.151958,0.000121191,769,54530,78,STAR,WD
8.65841E+17,147.91315,53.140249,-0.000106574,769,54530,88,STAR,WD
8.68181E+17,152.6147,62.722304,-0.000409766,771,52370,407,STAR,WD
8.68202E+17,153.34506,61.712866,0.000244019,771,52370,486,STAR,WD
8.59099E+17,131.17176,44.798876,-0.00040846,763,52235,137,STAR,WD
8.59102E+17,131.70015,45.216314,-0.00015486,763,52235,148,STAR,WD
8.59108E+17,131.24086,45.609115,-1.73E-05,763,52235,168,STAR,WD
8.59127E+17,130.24026,45.585843,2.50E-06,763,52235,238,STAR,WD
8.69333E+17,157.46517,62.841581,0.000269775,772,52375,502,STAR,WD
8.69362E+17,158.45949,63.270747,-0.000396577,772,52375,609,STAR,WD
8.70322E+17,162.40105,62.084525,-0.000108556,773,52376,4,STAR,WD
8.70333E+17,161.41058,61.828052,-0.000203634,773,52376,44,STAR,WD
8.7034E+17,161.84117,62.656887,-0.000138588,773,52376,72,STAR,WD
8.70372E+17,160.13995,62.682432,0.000135497,773,52376,188,STAR,WD
8.70379E+17,160.18521,62.153595,0.000572815,773,52376,213,STAR,WD
8.71604E+17,167.04566,62.220538,0.000109257,774,52286,572,STAR,WD
3.10768E+17,164.05133,-0.10601633,-4.94E-05,276,51909,73,STAR,WD
3.10775E+17,163.52396,-1.192494,0.000233638,276,51909,97,STAR,WD
3.1083E+17,162.68729,-0.79122453,0.000206253,276,51909,298,STAR,WD
3.10911E+17,164.36589,0.35519549,2.28E-05,276,51909,593,STAR,WD
3.11881E+17,166.65299,-0.1895481,-0.000251342,277,51908,25,STAR,WD
3.11892E+17,166.08348,-0.60783666,-0.000104588,277,51908,66,STAR,WD
3.11938E+17,165.25928,-0.092776727,0.000450549,277,51908,232,STAR,WD
3.11949E+17,164.66699,-0.084146857,0.000775587,277,51908,271,STAR,WD
3.1762E+17,173.47551,0.3126886,-5.61E-05,282,51658,423,STAR,WD
3.17651E+17,174.06205,0.8519236,0.000112337,282,51658,537,STAR,WD
3.18662E+17,176.83503,-0.4015726,1.63E-05,283,51959,117,STAR,WD
3.18669E+17,176.53637,-0.41087837,-0.000150059,283,51959,142,STAR,WD
3.1867E+17,176.60193,-0.47301868,0.000148663,283,51959,145,STAR,WD
5.36092E+17,145.05371,-0.002745005,-0.000164208,476,52314,597,STAR,WD
5.36096E+17,145.00112,0.86863924,-2.40E-05,476,52314,610,STAR,WD
5.36097E+17,145.03222,0.44000631,-0.00012334,476,52314,614,STAR,WD
5.37063E+17,146.12492,1.9791051,-8.46E-05,477,52026,32,STAR,WD
5.37067E+17,145.42112,0.89586437,-0.00058281,477,52026,46,STAR,WD
5.37078E+17,144.9944,1.277272,-3.61E-05,477,52026,85,STAR,WD
5.37084E+17,145.704,1.7972396,4.01E-05,477,52026,107,STAR,WD
5.371E+17,144.7703,2.0218921,-0.000487771,477,52026,166,STAR,WD
5.37126E+17,144.04194,1.5015304,-0.000662184,477,52026,261,STAR,WD
5.37134E+17,144.00391,1.3497947,-0.000265265,477,52026,291,STAR,WD
5.37149E+17,143.73517,2.5225671,2.66E-05,477,52026,343,STAR,WD
5.5057E+17,161.43613,64.562377,0.000246189,489,51930,19,STAR,WD
5.50577E+17,159.66175,64.045728,0.00015068,489,51930,44,STAR,WD
5.50587E+17,160.98601,65.0159,7.66E-05,489,51930,79,STAR,WD
5.64124E+17,151.02099,1.7956275,-4.97E-05,501,52235,175,STAR,WD
5.64128E+17,150.84896,1.6988978,1.39E-05,501,52235,191,STAR,WD
5.43827E+17,135.05884,56.282405,-0.000649543,483,51924,62,STAR,WD
5.43926E+17,134.55132,58.416574,8.64E-05,483,51924,422,STAR,WD
5.48488E+17,152.162,63.440856,-0.000697473,487,51943,634,STAR,WD
5.5059E+17,159.0889,64.127605,3.97E-05,489,51930,91,STAR,WD
5.50595E+17,160.41833,64.940595,-3.32E-05,489,51930,109,STAR,WD
5.50595E+17,159.9908,64.809279,6.83E-05,489,51930,110,STAR,WD
5.50629E+17,157.27431,64.852273,-0.000214617,489,51930,234,STAR,WD
5.50634E+17,157.50104,63.957658,-0.000160232,489,51930,251,STAR,WD
5.5064E+17,156.78947,64.847338,-0.000151267,489,51930,273,STAR,WD
5.50662E+17,155.78953,65.174361,6.72E-05,489,51930,353,STAR,WD
5.50673E+17,156.86462,65.386841,1.17E-05,489,51930,393,STAR,WD
5.5068E+17,158.59963,66.348011,5.31E-05,489,51930,417,STAR,WD
5.50694E+17,158.53795,65.573624,-0.00030987,489,51930,468,STAR,WD
5.50701E+17,158.80919,65.268314,-7.69E-05,489,51930,494,STAR,WD
5.50709E+17,159.95085,66.644101,-0.000248825,489,51930,524,STAR,WD
5.50712E+17,160.05085,66.088954,-5.42E-06,489,51930,535,STAR,WD
5.50713E+17,159.4317,65.913347,-6.93E-05,489,51930,538,STAR,WD
5.5072E+17,160.75676,66.486839,5.03E-05,489,51930,562,STAR,WD
4.9216E+17,120.79838,42.974143,-0.000308945,437,51876,515,STAR,WD
5.77701E+17,174.03938,2.9255977,-0.000138885,513,51989,415,STAR,WD
5.9001E+17,196.27907,1.6963531,0.000551805,524,52027,138,STAR,WD
5.90011E+17,196.33052,2.2948294,-0.000107752,524,52027,142,STAR,WD
5.90027E+17,196.03184,2.4655572,7.45E-06,524,52027,200,STAR,WD
5.90032E+17,195.95431,1.622859,0.000450313,524,52027,218,STAR,WD
5.90034E+17,195.75794,1.8352795,0.000266449,524,52027,226,STAR,WD
6.08111E+17,227.69478,2.366455,-7.13E-05,540,51996,453,STAR,WD
6.0813E+17,227.8206,2.6884501,0.000622146,540,51996,523,STAR,WD
6.08137E+17,228.05033,1.8751296,-4.69E-05,540,51996,551,STAR,WD
5.93449E+17,201.45554,3.4373411,-5.45E-05,527,52342,362,STAR,WD
5.93464E+17,201.7321,3.5178187,-7.17E-05,527,52342,418,STAR,WD
5.99056E+17,210.5324,1.3078445,-0.000322129,532,51993,282,STAR,WD
5.99059E+17,211.27576,1.3975839,4.19E-05,532,51993,293,STAR,WD
5.99082E+17,211.17094,3.2975592,-0.000298527,532,51993,375,STAR,WD
5.99095E+17,211.46154,2.4498117,-0.000278905,532,51993,424,STAR,WD
5.99101E+17,211.75985,2.8625666,-0.000195089,532,51993,444,STAR,WD
5.99132E+17,212.57836,2.4280526,-8.54E-05,532,51993,559,STAR,WD
